0ward,1area,2may16,3may12,4edu,5age,6gender,7xcoord,8ycoord,9income,10populationsize
E05000218,16,0.4416918429,0.353413654618,2.23096746483,49.8347944062,0.518593575844,0.0610860227153,51.4587755562,43.12,9869.0
E05000219,16,0.388821385176,0.327298050139,2.12362378106,45.8976515229,0.532780487805,0.0689419777878,51.4467820752,37.12,10250.0
E05000220,16,0.616179001721,0.526240115025,1.7348608838,46.6376269375,0.528806584362,0.0366538278442,51.458971414,34.25,7776.0
E05000221,16,0.769765739385,0.730263157895,2.13860733416,41.4792598304,0.492112634527,0.0812062388377,51.4874706375,31.69,13566.0
E05000222,16,0.672496025437,0.547211082756,2.86968021159,39.7473253619,0.507374410422,-0.00672035379417,51.4767740604,42.27,13357.0
E05000223,16,0.603377453218,0.506769825919,2.13496394465,45.3832752613,0.515220354384,0.0391272446794,51.4710510425,35.74,11005.0
E05000224,16,0.595735607676,0.464173050924,2.05184570718,47.5017258883,0.529209621993,0.028109971307,51.4515677213,35.34,10185.0
E05000225,16,0.652621722846,0.547658175842,2.77962420923,40.6938461538,0.501787115334,0.0116451322978,51.4915121474,41.84,11471.0
E05000226,16,0.722222222222,0.696536796537,2.04496321192,43.1450413921,0.49782011949,0.0987977885935,51.4836204232,32.39,12386.0
E05000227,16,0.632188065099,0.552724421795,2.23544973545,46.8942461909,0.507773027594,0.0751891802839,51.4714210283,39.03,10292.0
E05000228,16,0.717311233886,0.736888497135,2.26203208556,40.3831832748,0.491566441772,0.101352445329,51.5016966091,34.45,13636.0
E05000229,16,0.781996587031,0.769638554217,2.0865904458,40.609309846,0.489101369419,0.0610899169749,51.4809091155,30.26,12341.0
E05000230,16,0.743060498221,0.686032630322,2.3296407416,40.2846193529,0.49510804533,0.0525653800722,51.4913448426,33.54,14207.0
E05000437,17,0.742517814727,0.657052962769,1.9037081944,45.5898235695,0.545898254177,-0.0251026959755,51.4278316498,31.34,10654.0
E05000438,17,0.647158322057,0.509750390016,2.87976650033,44.1170094497,0.515344580043,0.00109693321055,51.4666953759,44.87,11144.0
E05000439,17,0.842737430168,0.746738296239,2.84490353942,38.7701453104,0.502561942865,-0.0302751404693,51.4692093553,38.1,14247.0
E05000440,17,0.75918236985,0.644099848714,2.34524581057,46.4264277919,0.533374104491,-0.00860991757763,51.4393538126,39.07,11446.0
E05000441,17,0.80261627907,0.665930018416,2.65842167256,43.5309641098,0.519447287615,-0.0387505083978,51.4492575401,42.56,11724.0
E05000442,17,0.673251468233,0.592059838895,1.72099363829,46.7494589809,0.555492370391,0.0015775146056,51.4243468327,30.88,10551.0
E05000443,17,0.808051761323,0.769100169779,2.31154879141,39.8061764204,0.506708697058,-0.0356138891539,51.4861387911,30.56,12372.0
E05000444,17,0.745735944409,0.593738067965,2.71468636066,44.248472871,0.50471862985,-0.0580633205778,51.4405827617,40.96,11444.0
E05000445,17,0.602632661456,0.495192307692,2.11557549151,46.6130792711,0.544174021574,0.023284847059,51.4358667616,36.15,11217.0
E05000446,17,0.835599879118,0.730726256983,2.72812705573,42.3256777448,0.500475572849,-0.0256016517196,51.4589557475,40.29,11565.0
E05000447,17,0.690003057169,0.56499661476,2.69437470944,44.7641696751,0.512739965096,0.00705144987671,51.4524827504,42.76,11460.0
E05000448,17,0.785430058157,0.693574297189,2.58465189873,41.437850782,0.498015729851,-0.00968206167056,51.4561227874,35.76,13859.0
E05000449,17,0.853827502598,0.809263157895,2.42188211715,39.5622956462,0.505349995916,-0.0401698803848,51.4796850751,31.52,12243.0
E05000450,17,0.75834797891,0.635754583921,2.55045547006,44.1411390774,0.517535859381,-0.0443661452466,51.436359564,39.13,12061.0
E05000451,17,0.815213062525,0.743687470224,2.32958435208,43.5486553923,0.511619624254,-0.0206096638225,51.4459621638,34.67,11231.0
E05000452,17,0.730649188514,0.614845938375,2.38519704653,45.4206078197,0.516413724843,-0.0568150441248,51.4274717151,37.06,12124.0
E05000453,17,0.87223796034,0.797868561279,2.67911133383,40.5933311804,0.500232486051,-0.0444672578465,51.4674767971,37.23,12904.0
E05000454,17,0.736054421769,0.630816959669,1.87625944584,46.1964194373,0.544709830241,0.000183330187299,51.4332191081,32.84,10132.0
E05000306,18,0.425287356322,0.368421052632,1.8818537859,46.6356603258,0.527283874923,0.165146851025,51.5728852921,35.25,11417.0
E05000307,18,0.208675649031,0.206370272064,1.98492462312,53.3591585428,0.530414838452,0.264665252966,51.5698741739,42.25,10028.0
E05000308,18,0.358072916667,0.356194690265,1.6440275981,50.7697147651,0.534479271992,0.197166254652,51.5420905737,34.73,9890.0
E05000309,18,0.217782577394,0.187654320988,1.978832515,52.1644961571,0.517259198016,0.231729926994,51.5750982284,43.79,9676.0
E05000310,18,0.453224869262,0.422929936306,1.45712909441,47.2149460709,0.533222283916,0.231182280734,51.61492856,29.4,10806.0
E05000311,18,0.253526354863,0.262649671688,1.78752017214,51.3731062585,0.519983769527,0.219038364944,51.5505002347,39.74,9858.0
E05000312,18,0.309778142975,0.296953160528,1.8294695071,49.5414579286,0.519734889702,0.246633056862,51.5922769796,37.01,10109.0
E05000313,18,0.265327150953,0.262339055794,1.58166862515,49.0456448911,0.539783641694,0.17429290028,51.6130027028,33.59,9891.0
E05000314,18,0.446111111111,0.421122112211,1.44181656673,49.5509782609,0.543391047297,0.208809529186,51.6047184688,29.56,9472.0
E05000315,18,0.28938547486,0.264413518887,1.85019495178,49.8263072558,0.51708984375,0.198371171879,51.5634949686,39.89,10240.0
E05000316,18,0.274439461883,0.240458015267,1.62547811305,49.9595228385,0.529948433161,0.160049259611,51.591493083,35.82,10084.0
E05000317,18,0.197372969236,0.186705412278,1.80663545695,52.2689333862,0.525213716262,0.186591043165,51.5925778701,40.01,10411.0
E05000318,18,0.397267759563,0.342661336379,1.58567354103,49.4671486285,0.526180698152,0.20958474082,51.5116146383,34.47,9740.0
E05000319,18,0.363636363636,0.286497890295,2.07206301324,46.1144383296,0.520271853761,0.18866503697,51.5772233042,37.16,12801.0
E05000320,18,0.269642198451,0.262695685376,1.78801888648,51.6069480333,0.534024627349,0.217498016356,51.5597901398,38.13,10801.0
E05000321,18,0.425429184549,0.367120524458,1.53838970741,49.3471747436,0.518007960392,0.181124943853,51.5249356759,33.16,10301.0
E05000322,18,0.241061555474,0.195204038704,2.06006185773,48.399588558,0.517038443284,0.212457062103,51.5826809466,41.74,10535.0
E05000323,18,0.205499704317,0.178769130576,2.15769622834,53.2137056843,0.52276462059,0.272784709567,51.5452679248,47.58,10345.0
E05000495,19,0.553299492386,0.544979469951,2.25804493018,46.1383182953,0.523518518519,0.109074020512,51.5902705021,37.31,10800.0
E05000496,19,0.48343373494,0.441424196018,2.39316432775,47.5816042781,0.50959752322,0.0685721720071,51.5812968903,39.62,9690.0
E05000497,19,0.38800172637,0.346806387226,2.186537773,47.338728191,0.522679383387,0.0471824502477,51.6074059889,39.32,9017.0
E05000498,19,0.624068157614,0.552838024919,2.19553365485,44.9174820942,0.529303675048,0.123559400807,51.5752708195,36.7,10340.0
E05000499,19,0.455777192322,0.326086956522,2.73945523503,45.476340694,0.512497283199,0.0219440971958,51.5975322158,45.41,9202.0
E05000500,19,0.516894722145,0.500875656743,2.38060525734,48.1483470204,0.517307692308,0.0521336815627,51.5850407528,41.45,9880.0
E05000501,19,0.787007454739,0.801579925651,2.31346975489,41.3175022882,0.483144982131,0.0812167431519,51.556968756,30.23,10353.0
E05000502,19,0.644638807904,0.560612505317,2.44126948272,45.5470475786,0.48377250992,0.0590453667532,51.570750181,38.29,9829.0
E05000503,19,0.409803921569,0.377383015598,2.04614348265,47.0635107636,0.52208087703,0.0841111271927,51.6003637624,37.56,9669.0
E05000504,19,0.476391825229,0.382046834345,2.03645025482,48.8011067362,0.531516709512,0.0675837091848,51.5938887062,35.69,9725.0
E05000505,19,0.712842712843,0.686826066573,2.28490432318,42.672489083,0.492227438706,0.110626848394,51.5616193209,33.82,9585.0
E05000506,19,0.456113647894,0.411111111111,1.73780760626,47.9168193083,0.542687376212,0.125386150326,51.6104262463,31.52,9593.0
E05000507,19,0.817997977755,0.850705329154,2.21666330442,41.5134184712,0.499469683578,0.0747510810729,51.5499195279,28.5,11314.0
E05000508,19,0.654472896575,0.65008291874,2.19458073149,45.5397357937,0.503063787042,0.0970658951,51.5542026839,35.63,9955.0
E05000509,19,0.281895937277,0.181855500821,2.57207094679,52.2667647419,0.520061912132,0.0266366115364,51.6151192591,48.78,8399.0
E05000510,19,0.675433982115,0.684678747941,2.35765682657,43.8608346429,0.507612514639,0.0900484878254,51.5713411083,35.55,11954.0
E05000511,19,0.537848605578,0.39924134661,2.4542840024,45.4372125115,0.51721074839,0.0376613161148,51.5940367931,41.04,9006.0
E05000512,19,0.692233940556,0.695272149384,2.29392276633,43.2622888952,0.491158426561,0.107950373839,51.5713905204,34.48,11084.0
E05000513,19,0.488197057817,0.3828125,2.76334384172,48.3483064096,0.53628950051,0.0212271860121,51.5832119706,45.16,9810.0
E05000514,19,0.749221722587,0.716884328358,2.45578821742,42.7024502912,0.488479706931,0.0687103199951,51.5629801819,34.9,10373.0
E05000515,19,0.546223564955,0.452433628319,2.65075845974,48.9635697102,0.527367602975,0.0327777373126,51.5672929362,46.37,9007.0
E05000416,20,0.675386444709,0.545949214027,2.77878826694,40.385046729,0.483729216152,-0.113896463391,51.5008791651,40.36,8420.0
E05000417,20,0.800307219662,0.680195415257,2.81352955933,39.599646558,0.50114521301,-0.123921079424,51.4528451866,39.05,13098.0
E05000418,20,0.565069784987,0.412900188324,3.2250399361,39.3170492447,0.505144032922,-0.139660435664,51.456250687,49.52,10692.0
E05000419,20,0.633915574964,0.486786018755,3.08384778402,39.5410505307,0.503741935484,-0.141717737033,51.4652118323,44.96,11625.0
E05000420,20,0.884497313891,0.866493120119,2.4237537928,40.4546655656,0.506364922207,-0.10850765108,51.4637323456,32.22,12726.0
E05000421,20,0.745954692557,0.665550439514,2.90083560709,38.080474934,0.493711904946,-0.121803599806,51.4637597474,39.48,12961.0
E05000422,20,0.771659324523,0.659411011524,2.46519648829,43.0252413516,0.542192046557,-0.0919546165887,51.4274587923,36.65,10310.0
E05000423,20,0.817053426875,0.709084722695,2.90542357687,41.2779836277,0.50931985751,-0.101316246774,51.458917495,41.7,12071.0
E05000424,20,0.781011781012,0.691302572479,2.5071118733,43.9007827973,0.528629949932,-0.107927033159,51.4293109138,36.95,10985.0
E05000425,20,0.741719745223,0.656262042389,2.79758903246,38.5858984079,0.500142511045,-0.128895141812,51.4688321826,37.26,14034.0
E05000426,20,0.748272098945,0.604868154158,2.89041807323,39.624979525,0.457948316366,-0.117911527713,51.4824874485,39.2,12770.0
E05000427,20,0.73952,0.618466898955,2.67532833021,42.3984543494,0.475976882602,-0.114014639274,51.4901830928,37.6,11593.0
E05000428,20,0.708512752567,0.549668874172,2.79929610958,40.7422272967,0.507527063599,-0.13349132519,51.4299498002,39.88,11824.0
E05000429,20,0.740250696379,0.669427710843,2.58384368621,40.7281596452,0.480356385235,-0.124372658072,51.474885506,35.05,11785.0
E05000430,20,0.735989633949,0.578857630009,2.76556562409,41.9123061576,0.512199403195,-0.122184818363,51.4407793535,39.25,11394.0
E05000431,20,0.734111989007,0.637171717172,2.41889501613,44.5879966028,0.508700380642,-0.130387868296,51.4173685239,36.71,11034.0
E05000432,20,0.742557510149,0.622723330442,2.68065200617,41.6803878361,0.518827029324,-0.121891942359,51.4299763896,38.27,11765.0
E05000433,20,0.698807495741,0.593874303898,2.74829169934,41.5226022225,0.529393596211,-0.136783096148,51.4470047483,41.88,9713.0
E05000434,20,0.731294729993,0.578131212724,2.84122789185,43.0808298268,0.520611702128,-0.100652711195,51.4411945184,41.6,10528.0
E05000435,20,0.847739157182,0.774425287356,2.62081984898,40.6538163669,0.517523557613,-0.115257734153,51.4496562421,35.61,12098.0
E05000436,20,0.78962628866,0.697047496791,2.57622513343,40.906372275,0.496016994158,-0.109098524178,51.4748450063,34.83,11298.0
E05000534,21,0.847254447022,0.77422108408,2.61102878916,41.1286988245,0.51521929398,-0.0851155007411,51.4736775132,36.31,10283.0
E05000535,21,0.854611211573,0.797517455392,2.33672875437,42.0150464006,0.507150905781,-0.0956374030188,51.4771170972,31.84,11537.0
E05000536,21,0.738427947598,0.544086021505,2.80839114635,38.5705511556,0.477985984156,-0.100971856788,51.5017088723,40.43,13128.0
E05000537,21,0.751403368083,0.619609438568,2.91274131274,36.8699875467,0.502200911806,-0.091424590161,51.4975113533,37.78,12722.0
E05000538,21,0.684870848708,0.535405872193,2.77078495123,45.9883325782,0.531765992346,-0.0770970622773,51.4359950647,42.6,9145.0
E05000539,21,0.752083333333,0.58426073132,2.96795007404,42.7386666667,0.530834582709,-0.0730888063107,51.4548328038,48.67,10005.0
E05000540,21,0.810447761194,0.710084033613,2.29714912281,41.0034180244,0.503494975972,-0.0835925660131,51.4885236534,31.01,9156.0
E05000541,21,0.840844266971,0.784037558685,2.12700832649,41.8789237668,0.504391468005,-0.0883018463379,51.4847027614,30.76,9564.0
E05000542,21,0.702016129032,0.537593984962,2.71667923264,38.3336307592,0.49528957529,-0.0786788124427,51.4967833891,38.5,12950.0
E05000543,21,0.823555359506,0.797235023041,2.0762005277,42.990126658,0.521339712919,-0.0607622087491,51.4823905368,28.88,10450.0
E05000544,21,0.828988529718,0.705601907032,2.42516479256,41.1766800584,0.497147871874,-0.101334062239,51.4863276473,34.19,11395.0
E05000545,21,0.849925705795,0.778887923545,2.29183715221,42.8548027527,0.498455490031,-0.0543818291183,51.4680728193,33.54,10683.0
E05000546,21,0.875398089172,0.858367499068,2.23508304285,41.2573802542,0.523516237402,-0.0732540269309,51.4777516743,30.03,10716.0
E05000547,21,0.78272,0.648512939359,2.78503730591,42.6449657869,0.52955127597,-0.0576040609841,51.4557706879,42.82,10541.0
E05000548,21,0.619789280806,0.41067761807,2.92016584333,39.4371011085,0.469469953279,-0.0706857492571,51.4998512757,43.11,12414.0
E05000549,21,0.652737752161,0.528579205226,2.57626272709,39.9240707799,0.512138104657,-0.0515321968506,51.4968886901,36.97,11122.0
E05000550,21,0.710976282405,0.605908584169,2.18055701524,41.0821568627,0.515663332704,-0.0670134893783,51.4895360071,31.15,10598.0
E05000551,21,0.827650805545,0.699092088197,2.82137834037,41.2266709035,0.536804853387,-0.0834618924865,51.4632418344,41.13,9890.0
E05000552,21,0.558549730524,0.358045977011,2.9929544387,38.6185733513,0.488955737,-0.039323642179,51.4994445071,45.41,11635.0
E05000553,21,0.852286401925,0.753873239437,2.54265846483,42.730903517,0.520289140792,-0.0688569644485,51.4682725198,37.94,12174.0
E05000554,21,0.58234928527,0.397034041119,3.17180371648,46.7886563133,0.531027689614,-0.0868042088248,51.449811325,58.4,9137.0
E05000455,22,0.571546391753,0.438587243015,3.04332083279,40.9913242559,0.514535901926,-0.19111512033,51.4141085191,45.37,8565.0
E05000456,22,0.480292563998,0.377722772277,2.4127196902,48.820303712,0.505290287575,-0.214527436296,51.4008899462,42.32,7372.0
E05000457,22,0.725,0.645130183221,2.71349306431,40.4861801781,0.48602484472,-0.173778317605,51.4182164962,38.78,9016.0
E05000458,22,0.709582102153,0.710280373832,1.91471017376,45.0979767014,0.53412042503,-0.164189626783,51.3978187063,29.93,8470.0
E05000459,22,0.466287215412,0.31390593047,3.21226415094,42.4784071035,0.514544025157,-0.213273561104,51.4135313204,49.91,7632.0
E05000460,22,0.781147241505,0.779552715655,2.06379498364,43.8749530605,0.509641873278,-0.157784322291,51.4080432129,30.86,8349.0
E05000461,22,0.785578023655,0.731718464351,2.39910383189,43.6940596697,0.479492437836,-0.153316296658,51.4169033958,35.58,7802.0
E05000462,22,0.355566454144,0.23442808607,3.33692219351,44.8631790744,0.514857965702,-0.213340496904,51.4204676636,51.48,7639.0
E05000463,22,0.746789933231,0.719350961538,2.33347927612,41.5362091503,0.51213989181,-0.17141158032,51.4111927533,33.36,7949.0
E05000464,22,0.706136560069,0.652663934426,2.1716916679,45.342593866,0.522552401167,-0.141419364997,51.4077429699,34.35,7538.0
E05000465,22,0.441491841492,0.380104712042,2.04413580247,48.4052486588,0.511167298778,-0.222239692572,51.3884595091,38.73,7119.0
E05000466,22,0.496557000765,0.387065637066,2.88732600733,47.3705801105,0.507932239849,-0.200983599674,51.4062607923,46.3,7438.0
E05000467,22,0.754818467055,0.688988095238,2.00321402484,45.9153857002,0.527714093055,-0.140439835333,51.3981692569,31.94,7415.0
E05000468,22,0.617834394904,0.612267867192,1.98939773229,46.2930752454,0.51344227728,-0.182044403982,51.3961429151,32.33,7588.0
E05000469,22,0.397629750715,0.278536585366,3.01138439916,47.0014619883,0.528625210957,-0.235497193401,51.4109308656,49.34,7703.0
E05000470,22,0.573978393612,0.572616407982,1.93949270228,46.5788849348,0.517193249588,-0.198915285266,51.3921279127,32.53,7881.0
E05000471,22,0.515579559618,0.328256302521,3.13598269803,41.6172378253,0.507552115841,-0.191800373837,51.4220981299,47.38,8011.0
E05000472,22,0.196253345227,0.118719211823,3.23185452265,51.6266666667,0.517020005972,-0.231481644918,51.4272778606,62.2,6698.0
E05000473,22,0.46204620462,0.398133748056,2.64882750683,47.0829841871,0.518168699987,-0.235110087533,51.3982927742,44.17,7623.0
E05000474,22,0.451828410689,0.307692307692,3.17630272953,42.857331572,0.517993963316,-0.19729116574,51.4324562135,50.73,8614.0
E05000610,23,0.499002564833,0.298175787728,3.33462565693,40.1751249682,0.51098275301,-0.151869864954,51.4499116374,53.42,12292.0
E05000611,23,0.657091097308,0.422601136744,3.16171732126,40.0317744271,0.517591228931,-0.148065622492,51.4357125652,46.41,12222.0
E05000612,23,0.579345088161,0.372748895685,2.95750519751,39.1841828904,0.535467329656,-0.185684267809,51.4401052041,44.36,12871.0
E05000613,23,0.411134266151,0.249171880751,3.25157286176,42.0184039219,0.527380211574,-0.212708002213,51.4558188796,49.01,12856.0
E05000614,23,0.452316076294,0.30706921944,3.21557446809,39.0113767519,0.503643852978,-0.188072580008,51.4587900661,48.59,12624.0
E05000615,23,0.797081623347,0.643645537685,2.60254716981,44.0204063526,0.525459809264,-0.146489823844,51.4245978084,38.24,11744.0
E05000616,23,0.771267467517,0.664238640305,2.72033195021,41.04737156,0.523762781186,-0.162746454786,51.4255003915,37.96,12225.0
E05000617,23,0.650799418605,0.594365109996,2.52186615539,41.1503857155,0.542788897125,-0.168759963544,51.468408428,34.99,12141.0
E05000618,23,0.568944099379,0.340489768534,3.20274763738,41.867906818,0.524158970976,-0.159923992358,51.4431237973,50.79,12128.0
E05000619,23,0.437519002736,0.28891184573,3.37663376901,40.1305589202,0.512852717073,-0.16342796795,51.4577780841,55.81,11943.0
E05000620,23,0.555398729711,0.455209534794,2.88210919727,39.9099825135,0.512854030501,-0.14715353324,51.4775347321,39.58,13770.0
E05000621,23,0.56511627907,0.534552845528,2.33829391443,41.0429372013,0.554915095809,-0.240637875582,51.448520727,30.32,12838.0
E05000623,23,0.476422764228,0.329341317365,3.12376970647,39.5445129259,0.516168645108,-0.157851607418,51.4653615108,50.41,12215.0
E05000624,23,0.484803188839,0.346886912325,3.08121615993,41.4574992056,0.524150130749,-0.198646428276,51.4472424499,48.16,13002.0
E05000622,23,0.471927162367,0.325256975037,2.96862404173,42.0348837209,0.50590747331,-0.172514776351,51.4735611793,44.72,14050.0
E05000625,23,0.356883116883,0.222643896268,3.38644531919,41.825329684,0.521287726358,-0.218262462788,51.4652012925,55.38,12425.0
E05000626,23,0.771180474067,0.646568313021,2.69496909341,40.5497165992,0.519224853891,-0.172336521427,51.4302137412,36.0,13004.0
E05000627,23,0.449704142012,0.239231278993,2.95296380486,42.5137901861,0.466819973719,-0.175880065423,51.4471050751,51.42,12176.0
E05000628,23,0.478162406988,0.395191585274,2.73239192584,42.5873383363,0.529176289453,-0.214407014416,51.4445828168,40.36,12990.0
E05000629,23,0.410197368421,0.296310832025,2.79824965454,45.1106241234,0.543283833952,-0.233772070437,51.4582610754,43.28,11852.0
